commentary_id,form,exclude_count,boundary_insecure_count,continuation_fragment_count,complex_logogram_count,cross_script_count,source_override_count,reason_classes,evidence_text
THEZB3,A-NE,1,1,0,0,0,0,physical_boundary,PRIOR TO FIRING) A-NE[[ ]] COMMENTARY ©
THEZB4,A-RE,1,1,0,0,0,0,physical_boundary,E AFTER FIRING) ] A-RE [ A-SA [ POSSIBLE
THEZB4,A-SA,1,1,0,0,0,0,physical_boundary,FIRING) ] A-RE [ A-SA [ POSSIBLE. COMME
TLZA1,NA-MA,1,1,0,0,0,0,physical_boundary,A-NA-[SI C: I-PI]-NA-MA SI-RU-[TE OWENS 1
TLZA1,SI-RU,1,1,0,0,0,0,physical_boundary,SI C: I-PI]-NA-MA SI-RU-[TE OWENS 1994: 2
TLZA1,U-NA-KA-NA,1,1,0,0,0,0,physical_boundary,JA-SA-SA-RA-ME • U-NA-KA-NA-[SI C: I-PI]-NA-M
TRAZB1,RE-JA,1,1,0,0,0,0,physical_boundary,"IV: 107), SHERD ]RE-JA-[ ]RE-JA-MA [ POS"
TRAZB1,RE-JA-MA,1,1,0,0,0,0,physical_boundary,", SHERD ]RE-JA-[ ]RE-JA-MA [ POSSIBLE. TROUL"
TRYZB1,MI-NE,1,1,0,0,0,0,physical_boundary,ER ] NE-MI [ OR ] MI-NE [ TYLISSOS COMMEN
TRYZB1,NE-MI,1,1,0,0,0,0,physical_boundary,", LARNAX CORNER ] NE-MI [ OR ] MI-NE [ TY"
TY2,*309A-DA-PU,1,0,0,1,0,0,complex_logogram,*309A+DA+PU[ ]
TY2,*309A-JU-KI,1,0,0,1,0,0,complex_logogram,*309A+ JU-KI
TY2,*309A-RI-JU,1,0,0,1,0,0,complex_logogram,*309A+ RI-JU [
TY2,*309A-RI-WA-JU,1,0,0,1,0,0,complex_logogram,*309A+RI+[ ]-WA-JU
TY2,*309B-PU-PI,1,0,0,1,0,0,complex_logogram,*309B+[ ]-34-PU-PI
TY2,*309B-RI-JU,1,0,0,1,0,0,complex_logogram,[ ]*309B+RI-JU
TY2,*309C-DA,1,0,0,1,0,0,complex_logogram,*309C+DA-[•]-JU
TY2,*309C-RU-KA,1,0,0,1,0,0,complex_logogram,*309C+[ ]-RU-KA
TY2,KI-PU,1,0,0,1,0,0,complex_logogram,*309B+[•]+KI+ PU
TY2,RI-JU,1,1,0,0,0,0,physical_boundary,-KI 100 .3 *309A+ RI-JU [ .3 *309A+[ ] [
TY2,RU-KA,1,1,0,0,0,0,physical_boundary,[ ] .5 *309C+[ ]-RU-KA 30 .5 *309A+RI+[
TY2,WA-JU,1,1,0,0,0,0,physical_boundary,0 .5 *309A+RI+[ ]-WA-JU 160 .6 [ ]*309B+R
TY3,A-DU,1,1,0,0,0,0,physical_boundary,_____________ A.3 A-DU-[••] OLE+KI {*618
TY3,A-KU-TU-*361,1,1,0,0,0,0,physical_boundary,_____________ A.7 A-KU-TU-*361[ A.7 ]KI+[ ] 5 A.
TY3,KO-A-DU-WA,1,1,0,0,0,0,physical_boundary,I {*622} 2 [ A.6 ]KO-A-DU-WA OLE+[ ] 7 D _____
TY3,NE-KI,1,0,0,1,0,0,complex_logogram,NE KI+[ ]
TY3,OLE-KI,3,0,0,3,0,0,complex_logogram,OLE+KI {*618}
TY3,OLE-KI-ME,1,0,0,1,0,0,complex_logogram,OLE+KI+ME {*620}
TY3,OLE-KI-U,1,0,0,1,0,0,complex_logogram,OLE+KI+U {*619}
TY3,OLE-MI,4,0,0,4,0,0,complex_logogram,OLE+MI[ {*622} || OLE+ MI {*622} || OLE+MI {*622}
TY3,OLE-NE,1,0,0,1,0,0,complex_logogram,]OLE+ NE {*612}
TY3,OLE-OVISF,2,0,0,2,0,0,complex_logogram,OLE+OVISF {*611}
TY3,OLE-TU,1,0,0,1,0,0,complex_logogram,OLE+TU {*621}
TY3,OLE-U,3,0,0,3,0,0,complex_logogram,OLE+U {*610} || OLE+ U
TY3,PA-OLE-MI,1,0,0,1,0,0,complex_logogram,PA OLE +MI[
TY3,ZA-*321,1,1,0,0,0,0,physical_boundary,"""FRACTION"" A.1 ] ZA-*321 OLE+KI {*618} 15"
TYPESOFSUPPORTS,I-KU-PA,2,2,0,0,0,0,physical_boundary,A [ • • • • • • ] I-KU-PA 3-NA-TU-NA-TE [ . || GORILA PERHAPS: ] I-KU-PA 3-NA-TU-NA-TE[. C
TYPESOFSUPPORTS,I-NA-JA-RE-TA,2,2,0,0,0,0,physical_boundary,2: ]PI-MI-NA-TE • I-NA-JA-RE-TA [ • • • ]-QA • .1 || I-]PI-MI-NA-TE • I-NA-JA-RE-TA [ ]QA • COMMENTAR
TYPESOFSUPPORTS,I-PI-NA-MA,1,1,0,0,0,0,physical_boundary,I]) .1: ]NA-SI • I-PI-NA-MA [ • • • • • • ] I
TYPESOFSUPPORTS,NA-SI,2,2,0,0,0,0,physical_boundary,M III-LM I]) .1: ]NA-SI • I-PI-NA-MA [ • || SA-RA U-NA-RU-KA-]NA-SI • : 2. I-]PI-MI-N
TYPESOFSUPPORTS,NA-TU-NA-TE,3,3,0,0,0,0,physical_boundary,• • • ] I-KU-PA 3-NA-TU-NA-TE [ .2: ]PI-MI-NA-T || HAPS: ] I-KU-PA 3-NA-TU-NA-TE[. CF. KU-PA3-NA-T || ACENAME]• KU-PA 3-NA-TU-NA-TE[ JA-SA-SA-RA U-NA
TYPESOFSUPPORTS,PI-MI,1,1,0,0,0,0,physical_boundary,; HT 119.3). .2: ]PI-MI OVER [[ ]]. JGY:
TYPESOFSUPPORTS,PI-MI-NA-TE,2,2,0,0,0,0,physical_boundary,A-TU-NA-TE [ .2: ]PI-MI-NA-TE • I-NA-JA-RE-TA [ || -]NA-SI • : 2. I-]PI-MI-NA-TE • I-NA-JA-RE-TA [
TYZB4,KI-TA-A,1,1,0,0,0,0,physical_boundary,GAZINE 9) A-* 301-KI-TA-A [[ ]] BETWEEN A A
TYZG1,MA-RU-A,1,1,0,0,0,0,physical_boundary,", LM I CONTEXT) ] MA-RU-A VRYSINAS COMMENTA"
VRYZA1,I-PI-NA-MA,1,1,0,0,0,0,physical_boundary,PSIDE DOWN). A: ] I-PI-NA-MA B: SI-RU-TE • [ Z
ZA1,E-MI,1,1,0,0,0,0,physical_boundary,INFRA MUTILA B.1 E-MI [ B.1-2 ] RO GRA
ZA11,DI-DI-KO-RA-ME,1,1,0,0,0,0,physical_boundary,MBER FRACTION A.1 DI-DI-KO-RA-ME[-]TA 2 • I+[?] {*
ZA11,E-KU-RU,1,1,0,0,0,0,physical_boundary,I VINA J [ A.3-4 ]E-KU-RU 2 E A.4 JU L L2 A
ZA11,GRA-PA,4,0,0,4,0,0,complex_logogram,GRA+PA[ {*574} || GRA + PA {*574} || GRA+PA {*574}
ZA11,I-DE,1,1,0,0,0,0,physical_boundary,I OLIV 1 [ B.2B ]I-DE[ B.3 ]RA 2 B.3 KU
ZA11,PI-*310-A,1,1,0,0,0,0,physical_boundary,PA {*574} 1 [ A.5 PI-*310-A[ A.6 ]OLIV 2 INFR
ZA11,QE-GRA-PA,1,0,0,1,0,0,complex_logogram,QE+GRA+PA {QE+*574}
ZA11,RA-MA-SI,1,1,0,0,0,0,physical_boundary,A[ {*574} A.2-3 ]-RA-MA-SI VINA J [ A.3-4 ]E
ZA13,SU-PA,1,1,0,0,0,0,physical_boundary,SUPRA MUTILA .1 ]-SU-PA-[ .2 ] VEST. [ .3
ZA14,JA-WI,1,1,0,0,0,0,physical_boundary,.4 PA-NU-QE 2 .4 JA-WI[ .5 ] VEST. [ .6
ZA15,ME-VINA,1,0,0,1,0,0,complex_logogram,ME VINA {*507}
ZA15,SA-VINA,1,0,0,1,0,0,complex_logogram,SA VINA {*522}
ZA15,VINA-RA,1,0,0,1,0,0,complex_logogram,VINA+RA {*594}
ZA18,DA-RE-KU,1,1,0,0,0,0,physical_boundary,"ER ""FRACTION"" A.1 DA-RE-KU[ ] VEST. • A.1 KU"
ZA18,GRA-PA,1,0,0,1,0,0,complex_logogram,GRA+PA {*574}
ZA18,OLE-KI,1,0,0,1,0,0,complex_logogram,OLE+KI {*618}
ZA19,RA-TE,1,1,0,0,0,0,physical_boundary,ION SUPRA MUTILA ]RA-TE-[ INFRA MUTILA
ZA20,DU-RE-ZA-SE,1,1,0,0,0,0,physical_boundary,UPRA MUTILA .1-2 ]DU-RE-ZA-SE-[ ]MI[ .2 ]• 4 .2
ZA21,I-DA,1,1,0,0,0,0,physical_boundary,* 118-MI[ ] 2 B.1 I-DA[ B.2 ]KI[ B.3 ] 2
ZA21,PI-MU,1,1,0,0,0,0,physical_boundary,ION A.1 ]ME[ A.2 ]PI-MU 40 [ A.3 ] VEST.
ZA21,SA-RI,1,1,0,0,0,0,physical_boundary,]KI[ B.3 ] 2 B.3 SA-RI [ B.4 ] VEST. [ B
ZA21,TA-KE,1,1,0,0,0,0,physical_boundary,A[ A.4 ] TE 2 A.4 TA-KE [ A.5 ] VEST. [ A
ZA21,TA-MA-PI,1,1,0,0,0,0,physical_boundary,A.6 ]PA+[?] 5 A.6 TA-MA-PI [ A.7 ] 3 A.7 A [
ZA22,DU-JU,1,1,0,0,0,0,physical_boundary,-[•] OVISF 1 [ .4 DU-JU [ 7 [ .5 OVISF 10
ZA23,MI-RE,1,1,0,0,0,0,physical_boundary,_ .1 ]TE-TE-[ .2 ]MI-RE[ .3 VACAT
ZA23,TE-TE,1,1,0,0,0,0,physical_boundary,_____________ .1 ]TE-TE-[ .2 ]MI-RE[ .3 V
ZA26,DI-DI,1,1,0,0,0,0,physical_boundary,CTION A.1 SI-TE • DI-DI-[ A.2 ]OVISF 13 A
ZA26,JA-KI,1,1,0,0,0,0,physical_boundary,A.2 ]OVISF 13 A.2 JA-KI[ A.3 ] KI [ INFRA
ZA27,DI-KI,1,1,0,0,0,0,physical_boundary,.1 ] VEST. [ .2 ]DI-KI 2 .2 O-MI[
ZA27,O-MI,1,1,0,0,0,0,physical_boundary,[ .2 ]DI-KI 2 .2 O-MI[
ZA28,GRA-PA,1,0,0,1,0,0,complex_logogram,] GRA+PA {*574}
ZA4,JA-TO-JA,1,1,0,0,0,0,physical_boundary,•]-SE [ ] 5 A.2-3 JA-TO-JA[ ] 3 [ A.3 A-TI-R
ZA4,TU-ME-SE,1,1,0,0,0,0,physical_boundary,JA-PA 1 [ A.4 [•]-TU-ME-SE 18 A.5 QE-SI-ZU-E
ZA5,SA-MI-DA-E,1,1,0,0,0,0,physical_boundary,TA-NI-ZA-SE 6 A.3 SA-MI-DA-E[ A.4 ] VEST. [ A.
ZA5,VINA-SU,1,0,0,1,0,0,complex_logogram,VINA+SU {*593}
ZA6,*34-JU-TE-MI,1,1,0,0,0,0,physical_boundary,-NA *171 19 A.1-2 *34-JU-TE-MI[ A.2 ] 1 80 A.3 I
ZA6,GRA-PA,3,0,0,3,0,0,complex_logogram,GRA+PA {*574}[ || GRA+PA {*574}
ZA6,I-MA,1,1,0,0,0,0,physical_boundary,B.4 PA-ZA-[ B.5 ]I-MA[ B.6-8 VACANT
ZA6,I-SE,2,2,0,0,0,0,physical_boundary,I[ A.2 ] 1 80 A.3 I-SE [ A.3-4 ]OLIV 15 || [ A.9 ] 20 A.9-10 I-SE-[• B.1 I-KU-JU-TI
ZA6,PA-ZA,1,1,0,0,0,0,physical_boundary,_____________ B.4 PA-ZA-[ B.5 ]I-MA[ B.6-
ZA6,VINA-KA,1,0,0,1,0,0,complex_logogram,VINA +KA {*596}
ZA6,VINA-RA,1,0,0,1,0,0,complex_logogram,VINA+RA {*594}
ZA7,A-MA,1,1,0,0,0,0,physical_boundary,[ A.8. VACANT B.1 A-MA[ B.2-7 DESUNT B.8
ZA7,A-RE-TU-MI,1,1,0,0,0,0,physical_boundary,2 A-RA-TU 4 A.2-3 A-RE-TU-MI[ A.4-6 DESUNT A.7
ZA9,A-TA-NA,1,1,0,0,0,0,physical_boundary,+SI {*512} 4 .4-5 A-TA-NA-[•] OVIS+SI {*512
ZA9,MA-JU,1,1,0,0,0,0,physical_boundary,I {*512} 2 .5 [•]-MA-JU OVISF 2 .6 WI-RA-
ZA9,NU-TI,1,1,0,0,0,0,physical_boundary,BER FRACTION .1 ]-NU-TI • .1 ZA-[ .2 ]-RA
ZA9,OVIS-SI,3,0,0,3,0,0,complex_logogram,OVIS+SI {*512} || OVIS +SI {*512}
ZA9,RO-SI-RA,1,1,0,0,0,0,physical_boundary,] VEST. [ .3-4 ] RO-SI-RA[ ] OVIS +SI {*512
ZAWC2,A-DU-KO,1,1,0,0,0,0,physical_boundary,"O. .A1-2: A-TI-KA A-DU-KO-[[MI]] 2 II 7, NO"
ZAZB34,PU2-RE-JA,1,0,0,0,0,1,authoritative_source_boundary,AUTHORITATIVE READING PRESERVES AN INSECURE LEFT BOUNDARY: ]PU2-RE-JA
ZAZG35,ME-MI-JA-RU,1,1,0,0,0,0,physical_boundary,EXT (ANTE QUEM) ] ME-MI-JA-RU • SE-WA-AU-DE KOP
